name,description,property_type_name,province_name,district_name,ward_name,street_name,project_name,area,floor_count,bedroom_count,bathroom_count,latitude,longitude,price,is_market_coverage
Đất Trung tâm Quảng Ngãi,Coverage row generated from market priors and Hugging Face schema.,Đất,Quảng Ngãi,Trung tâm,,,,180.0,0.0,0.0,0.0,15.126019,108.814211,4249865657,True
Biệt thự/Nhà liền kề Trung tâm Quảng Ninh,Coverage row generated from market priors and Hugging Face schema.,Biệt thự/Nhà liền kề,Quảng Ninh,Trung tâm,,,,45.0,5.0,4.0,2.0,20.98278,107.033459,3784921871,True
Biệt thự/Nhà liền kề Trung tâm Quảng Ninh,Coverage row generated from market priors and Hugging Face schema.,Biệt thự/Nhà liền kề,Quảng Ninh,Trung tâm,,,,60.0,5.0,5.0,3.0,20.964223,107.053242,5002276229,True
Biệt thự/Nhà liền kề Trung tâm Quảng Ninh,Coverage row generated from market priors and Hugging Face schema.,Biệt thự/Nhà liền kề,Quảng Ninh,Trung tâm,,,,80.0,5.0,1.0,3.0,20.978165,107.037916,6261511277,True
Biệt thự/Nhà liền kề Trung tâm Quảng Ninh,Coverage row generated from market priors and Hugging Face schema.,Biệt thự/Nhà liền kề,Quảng Ninh,Trung tâm,,,,120.0,2.0,5.0,1.0,20.989799,107.047961,8793712375,True
Biệt thự/Nhà liền kề Trung tâm Quảng Ninh,Coverage row generated from market priors and Hugging Face schema.,Biệt thự/Nhà liền kề,Quảng Ninh,Trung tâm,,,,180.0,1.0,1.0,4.0,20.961367,107.066642,13191325966,True
Căn hộ chung cư Trung tâm Quảng Ninh,Coverage row generated from market priors and Hugging Face schema.,Căn hộ chung cư,Quảng Ninh,Trung tâm,,,,45.0,3.0,1.0,2.0,20.953626,107.061942,1685047027,True
Căn hộ chung cư Trung tâm Quảng Ninh,Coverage row generated from market priors and Hugging Face schema.,Căn hộ chung cư,Quảng Ninh,Trung tâm,,,,60.0,2.0,1.0,2.0,20.990588,107.04058,2150050638,True
Căn hộ chung cư Trung tâm Quảng Ninh,Coverage row generated from market priors and Hugging Face schema.,Căn hộ chung cư,Quảng Ninh,Trung tâm,,,,80.0,3.0,3.0,1.0,20.994097,107.034492,3220939433,True
Căn hộ chung cư Trung tâm Quảng Ninh,Coverage row generated from market priors and Hugging Face schema.,Căn hộ chung cư,Quảng Ninh,Trung tâm,,,,120.0,3.0,4.0,2.0,20.953579,107.051454,4934311358,True
Căn hộ chung cư Trung tâm Quảng Ninh,Coverage row generated from market priors and Hugging Face schema.,Căn hộ chung cư,Quảng Ninh,Trung tâm,,,,180.0,3.0,2.0,1.0,20.974261,107.038288,6908954272,True
Nhà Trung tâm Quảng Ninh,Coverage row generated from market priors and Hugging Face schema.,Nhà,Quảng Ninh,Trung tâm,,,,45.0,3.0,4.0,2.0,20.966357,107.037217,2737796418,True
Nhà Trung tâm Quảng Ninh,Coverage row generated from market priors and Hugging Face schema.,Nhà,Quảng Ninh,Trung tâm,,,,60.0,5.0,5.0,3.0,20.989299,107.065529,4205455134,True
Nhà Trung tâm Quảng Ninh,Coverage row generated from market priors and Hugging Face schema.,Nhà,Quảng Ninh,Trung tâm,,,,80.0,4.0,3.0,3.0,20.981539,107.045999,4920222236,True
Nhà Trung tâm Quảng Ninh,Coverage row generated from market priors and Hugging Face schema.,Nhà,Quảng Ninh,Trung tâm,,,,120.0,1.0,4.0,1.0,20.980904,107.05401,7222375022,True
Nhà Trung tâm Quảng Ninh,Coverage row generated from market priors and Hugging Face schema.,Nhà,Quảng Ninh,Trung tâm,,,,180.0,1.0,1.0,2.0,20.978268,107.048982,10494003727,True
Shophouse Trung tâm Quảng Ninh,Coverage row generated from market priors and Hugging Face schema.,Shophouse,Quảng Ninh,Trung tâm,,,,45.0,5.0,2.0,4.0,20.951198,107.050595,4271419756,True
Shophouse Trung tâm Quảng Ninh,Coverage row generated from market priors and Hugging Face schema.,Shophouse,Quảng Ninh,Trung tâm,,,,60.0,3.0,4.0,3.0,20.951404,107.062824,5483356997,True
Shophouse Trung tâm Quảng Ninh,Coverage row generated from market priors and Hugging Face schema.,Shophouse,Quảng Ninh,Trung tâm,,,,80.0,4.0,5.0,2.0,20.970484,107.02644,7693688756,True
Shophouse Trung tâm Quảng Ninh,Coverage row generated from market priors and Hugging Face schema.,Shophouse,Quảng Ninh,Trung tâm,,,,120.0,3.0,5.0,1.0,20.96421,107.064331,11235311054,True
Shophouse Trung tâm Quảng Ninh,Coverage row generated from market priors and Hugging Face schema.,Shophouse,Quảng Ninh,Trung tâm,,,,180.0,3.0,5.0,2.0,20.995534,107.049074,16026815585,True
Đất Trung tâm Quảng Ninh,Coverage row generated from market priors and Hugging Face schema.,Đất,Quảng Ninh,Trung tâm,,,,45.0,0.0,0.0,0.0,20.967593,107.049462,2210249924,True
Đất Trung tâm Quảng Ninh,Coverage row generated from market priors and Hugging Face schema.,Đất,Quảng Ninh,Trung tâm,,,,60.0,0.0,0.0,0.0,20.974056,107.049142,3165051161,True
Đất Trung tâm Quảng Ninh,Coverage row generated from market priors and Hugging Face schema.,Đất,Quảng Ninh,Trung tâm,,,,80.0,0.0,0.0,0.0,20.961303,107.036106,4153896667,True
Đất Trung tâm Quảng Ninh,Coverage row generated from market priors and Hugging Face schema.,Đất,Quảng Ninh,Trung tâm,,,,120.0,0.0,0.0,0.0,20.960815,107.025779,6479263987,True
Đất Trung tâm Quảng Ninh,Coverage row generated from market priors and Hugging Face schema.,Đất,Quảng Ninh,Trung tâm,,,,180.0,0.0,0.0,0.0,20.949829,107.032806,8695860134,True
Biệt thự/Nhà liền kề Trung tâm Quảng Trị,Coverage row generated from market priors and Hugging Face schema.,Biệt thự/Nhà liền kề,Quảng Trị,Trung tâm,,,,45.0,3.0,4.0,2.0,16.759886,107.20955,1135972260,True
Biệt thự/Nhà liền kề Trung tâm Quảng Trị,Coverage row generated from market priors and Hugging Face schema.,Biệt thự/Nhà liền kề,Quảng Trị,Trung tâm,,,,60.0,3.0,4.0,1.0,16.727735,107.1796,1614198826,True
Biệt thự/Nhà liền kề Trung tâm Quảng Trị,Coverage row generated from market priors and Hugging Face schema.,Biệt thự/Nhà liền kề,Quảng Trị,Trung tâm,,,,80.0,3.0,5.0,4.0,16.734873,107.176549,2064786342,True
Biệt thự/Nhà liền kề Trung tâm Quảng Trị,Coverage row generated from market priors and Hugging Face schema.,Biệt thự/Nhà liền kề,Quảng Trị,Trung tâm,,,,120.0,2.0,2.0,2.0,16.755555,107.203015,2982899470,True
Biệt thự/Nhà liền kề Trung tâm Quảng Trị,Coverage row generated from market priors and Hugging Face schema.,Biệt thự/Nhà liền kề,Quảng Trị,Trung tâm,,,,180.0,4.0,3.0,1.0,16.728733,107.218499,4889490862,True
Căn hộ chung cư Trung tâm Quảng Trị,Coverage row generated from market priors and Hugging Face schema.,Căn hộ chung cư,Quảng Trị,Trung tâm,,,,45.0,4.0,5.0,2.0,16.754336,107.190541,660993258,True
Căn hộ chung cư Trung tâm Quảng Trị,Coverage row generated from market priors and Hugging Face schema.,Căn hộ chung cư,Quảng Trị,Trung tâm,,,,60.0,4.0,1.0,4.0,16.767451,107.223315,731563429,True
Căn hộ chung cư Trung tâm Quảng Trị,Coverage row generated from market priors and Hugging Face schema.,Căn hộ chung cư,Quảng Trị,Trung tâm,,,,80.0,1.0,1.0,3.0,16.755847,107.217105,969410773,True
Căn hộ chung cư Trung tâm Quảng Trị,Coverage row generated from market priors and Hugging Face schema.,Căn hộ chung cư,Quảng Trị,Trung tâm,,,,120.0,5.0,5.0,4.0,16.773055,107.187786,1691124544,True
Căn hộ chung cư Trung tâm Quảng Trị,Coverage row generated from market priors and Hugging Face schema.,Căn hộ chung cư,Quảng Trị,Trung tâm,,,,180.0,3.0,4.0,4.0,16.726632,107.214753,2491118163,True
Nhà Trung tâm Quảng Trị,Coverage row generated from market priors and Hugging Face schema.,Nhà,Quảng Trị,Trung tâm,,,,45.0,5.0,5.0,1.0,16.755542,107.21472,1067330280,True
Nhà Trung tâm Quảng Trị,Coverage row generated from market priors and Hugging Face schema.,Nhà,Quảng Trị,Trung tâm,,,,60.0,3.0,3.0,1.0,16.758175,107.21438,1229170203,True
Nhà Trung tâm Quảng Trị,Coverage row generated from market priors and Hugging Face schema.,Nhà,Quảng Trị,Trung tâm,,,,80.0,2.0,5.0,4.0,16.754236,107.205801,1614544480,True
Nhà Trung tâm Quảng Trị,Coverage row generated from market priors and Hugging Face schema.,Nhà,Quảng Trị,Trung tâm,,,,120.0,4.0,5.0,1.0,16.725649,107.2146,2581846732,True
Nhà Trung tâm Quảng Trị,Coverage row generated from market priors and Hugging Face schema.,Nhà,Quảng Trị,Trung tâm,,,,180.0,3.0,5.0,2.0,16.764526,107.175643,3586314851,True
Shophouse Trung tâm Quảng Trị,Coverage row generated from market priors and Hugging Face schema.,Shophouse,Quảng Trị,Trung tâm,,,,45.0,2.0,2.0,1.0,16.735693,107.212218,1317424656,True
Shophouse Trung tâm Quảng Trị,Coverage row generated from market priors and Hugging Face schema.,Shophouse,Quảng Trị,Trung tâm,,,,60.0,4.0,1.0,3.0,16.739483,107.186101,1784820523,True
Shophouse Trung tâm Quảng Trị,Coverage row generated from market priors and Hugging Face schema.,Shophouse,Quảng Trị,Trung tâm,,,,80.0,3.0,4.0,3.0,16.738161,107.191952,2411799550,True
Shophouse Trung tâm Quảng Trị,Coverage row generated from market priors and Hugging Face schema.,Shophouse,Quảng Trị,Trung tâm,,,,120.0,4.0,1.0,1.0,16.728472,107.203581,3418070915,True
Shophouse Trung tâm Quảng Trị,Coverage row generated from market priors and Hugging Face schema.,Shophouse,Quảng Trị,Trung tâm,,,,180.0,3.0,4.0,4.0,16.745285,107.218178,5212615872,True
Đất Trung tâm Quảng Trị,Coverage row generated from market priors and Hugging Face schema.,Đất,Quảng Trị,Trung tâm,,,,45.0,0.0,0.0,0.0,16.737974,107.196101,793132882,True
Đất Trung tâm Quảng Trị,Coverage row generated from market priors and Hugging Face schema.,Đất,Quảng Trị,Trung tâm,,,,60.0,0.0,0.0,0.0,16.7745,107.192432,1075556941,True
Đất Trung tâm Quảng Trị,Coverage row generated from market priors and Hugging Face schema.,Đất,Quảng Trị,Trung tâm,,,,80.0,0.0,0.0,0.0,16.757784,107.22031,1359633901,True
Đất Trung tâm Quảng Trị,Coverage row generated from market priors and Hugging Face schema.,Đất,Quảng Trị,Trung tâm,,,,120.0,0.0,0.0,0.0,16.768719,107.210418,2038823339,True
Đất Trung tâm Quảng Trị,Coverage row generated from market priors and Hugging Face schema.,Đất,Quảng Trị,Trung tâm,,,,180.0,0.0,0.0,0.0,16.730381,107.22112,2905251199,True
Biệt thự/Nhà liền kề Trung tâm Sóc Trăng,Coverage row generated from market priors and Hugging Face schema.,Biệt thự/Nhà liền kề,Sóc Trăng,Trung tâm,,,,45.0,4.0,1.0,1.0,9.614917,105.988142,1568482379,True
Biệt thự/Nhà liền kề Trung tâm Sóc Trăng,Coverage row generated from market priors and Hugging Face schema.,Biệt thự/Nhà liền kề,Sóc Trăng,Trung tâm,,,,60.0,4.0,2.0,3.0,9.596602,105.981226,2053520999,True
Biệt thự/Nhà liền kề Trung tâm Sóc Trăng,Coverage row generated from market priors and Hugging Face schema.,Biệt thự/Nhà liền kề,Sóc Trăng,Trung tâm,,,,80.0,4.0,1.0,3.0,9.597025,105.986568,2659858957,True
Biệt thự/Nhà liền kề Trung tâm Sóc Trăng,Coverage row generated from market priors and Hugging Face schema.,Biệt thự/Nhà liền kề,Sóc Trăng,Trung tâm,,,,120.0,1.0,2.0,1.0,9.587077,105.991147,3843777385,True
Biệt thự/Nhà liền kề Trung tâm Sóc Trăng,Coverage row generated from market priors and Hugging Face schema.,Biệt thự/Nhà liền kề,Sóc Trăng,Trung tâm,,,,180.0,4.0,1.0,4.0,9.620624,105.980592,6261045071,True
Căn hộ chung cư Trung tâm Sóc Trăng,Coverage row generated from market priors and Hugging Face schema.,Căn hộ chung cư,Sóc Trăng,Trung tâm,,,,45.0,1.0,1.0,3.0,9.622078,105.975333,725152906,True
Căn hộ chung cư Trung tâm Sóc Trăng,Coverage row generated from market priors and Hugging Face schema.,Căn hộ chung cư,Sóc Trăng,Trung tâm,,,,60.0,4.0,5.0,1.0,9.620292,105.968186,1098967766,True
Căn hộ chung cư Trung tâm Sóc Trăng,Coverage row generated from market priors and Hugging Face schema.,Căn hộ chung cư,Sóc Trăng,Trung tâm,,,,80.0,4.0,1.0,1.0,9.5993,105.973505,1393177630,True
Căn hộ chung cư Trung tâm Sóc Trăng,Coverage row generated from market priors and Hugging Face schema.,Căn hộ chung cư,Sóc Trăng,Trung tâm,,,,120.0,2.0,5.0,3.0,9.598598,105.961633,2226053000,True
Căn hộ chung cư Trung tâm Sóc Trăng,Coverage row generated from market priors and Hugging Face schema.,Căn hộ chung cư,Sóc Trăng,Trung tâm,,,,180.0,3.0,3.0,2.0,9.581993,105.974292,3294962290,True
Nhà Trung tâm Sóc Trăng,Coverage row generated from market priors and Hugging Face schema.,Nhà,Sóc Trăng,Trung tâm,,,,45.0,5.0,3.0,1.0,9.606568,105.957984,1252480160,True
Nhà Trung tâm Sóc Trăng,Coverage row generated from market priors and Hugging Face schema.,Nhà,Sóc Trăng,Trung tâm,,,,60.0,3.0,5.0,2.0,9.602297,105.975657,1586565747,True
Nhà Trung tâm Sóc Trăng,Coverage row generated from market priors and Hugging Face schema.,Nhà,Sóc Trăng,Trung tâm,,,,80.0,2.0,1.0,2.0,9.609531,105.965168,2031132951,True
Nhà Trung tâm Sóc Trăng,Coverage row generated from market priors and Hugging Face schema.,Nhà,Sóc Trăng,Trung tâm,,,,120.0,4.0,2.0,4.0,9.583344,105.982577,3566034800,True
Nhà Trung tâm Sóc Trăng,Coverage row generated from market priors and Hugging Face schema.,Nhà,Sóc Trăng,Trung tâm,,,,180.0,5.0,1.0,3.0,9.606765,105.960533,5181258584,True
Shophouse Trung tâm Sóc Trăng,Coverage row generated from market priors and Hugging Face schema.,Shophouse,Sóc Trăng,Trung tâm,,,,45.0,5.0,2.0,1.0,9.627441,105.991034,1995095093,True
Shophouse Trung tâm Sóc Trăng,Coverage row generated from market priors and Hugging Face schema.,Shophouse,Sóc Trăng,Trung tâm,,,,60.0,2.0,4.0,3.0,9.625587,105.957003,2320807433,True
Shophouse Trung tâm Sóc Trăng,Coverage row generated from market priors and Hugging Face schema.,Shophouse,Sóc Trăng,Trung tâm,,,,80.0,3.0,5.0,3.0,9.60847,105.964016,3281104368,True
Shophouse Trung tâm Sóc Trăng,Coverage row generated from market priors and Hugging Face schema.,Shophouse,Sóc Trăng,Trung tâm,,,,120.0,5.0,3.0,4.0,9.5854,105.987179,5251360525,True
Shophouse Trung tâm Sóc Trăng,Coverage row generated from market priors and Hugging Face schema.,Shophouse,Sóc Trăng,Trung tâm,,,,180.0,4.0,2.0,4.0,9.605987,105.978005,7100609569,True
Đất Trung tâm Sóc Trăng,Coverage row generated from market priors and Hugging Face schema.,Đất,Sóc Trăng,Trung tâm,,,,45.0,0.0,0.0,0.0,9.607793,105.967448,1075015817,True
Đất Trung tâm Sóc Trăng,Coverage row generated from market priors and Hugging Face schema.,Đất,Sóc Trăng,Trung tâm,,,,60.0,0.0,0.0,0.0,9.625974,105.981917,1449737618,True
Đất Trung tâm Sóc Trăng,Coverage row generated from market priors and Hugging Face schema.,Đất,Sóc Trăng,Trung tâm,,,,80.0,0.0,0.0,0.0,9.603397,105.961965,1793469334,True
Đất Trung tâm Sóc Trăng,Coverage row generated from market priors and Hugging Face schema.,Đất,Sóc Trăng,Trung tâm,,,,120.0,0.0,0.0,0.0,9.580318,105.959966,2685458938,True
Đất Trung tâm Sóc Trăng,Coverage row generated from market priors and Hugging Face schema.,Đất,Sóc Trăng,Trung tâm,,,,180.0,0.0,0.0,0.0,9.596159,105.967875,4218260319,True
Biệt thự/Nhà liền kề Trung tâm Sơn La,Coverage row generated from market priors and Hugging Face schema.,Biệt thự/Nhà liền kề,Sơn La,Trung tâm,,,,45.0,2.0,4.0,1.0,21.318623,103.935661,1122507267,True
Biệt thự/Nhà liền kề Trung tâm Sơn La,Coverage row generated from market priors and Hugging Face schema.,Biệt thự/Nhà liền kề,Sơn La,Trung tâm,,,,60.0,1.0,1.0,3.0,21.325544,103.902287,1478551966,True
Biệt thự/Nhà liền kề Trung tâm Sơn La,Coverage row generated from market priors and Hugging Face schema.,Biệt thự/Nhà liền kề,Sơn La,Trung tâm,,,,80.0,4.0,3.0,4.0,21.323177,103.918542,2159712648,True
Biệt thự/Nhà liền kề Trung tâm Sơn La,Coverage row generated from market priors and Hugging Face schema.,Biệt thự/Nhà liền kề,Sơn La,Trung tâm,,,,120.0,2.0,5.0,3.0,21.307482,103.905181,3234814656,True
Biệt thự/Nhà liền kề Trung tâm Sơn La,Coverage row generated from market priors and Hugging Face schema.,Biệt thự/Nhà liền kề,Sơn La,Trung tâm,,,,180.0,5.0,5.0,2.0,21.350603,103.911349,5298204261,True
Căn hộ chung cư Trung tâm Sơn La,Coverage row generated from market priors and Hugging Face schema.,Căn hộ chung cư,Sơn La,Trung tâm,,,,45.0,1.0,4.0,2.0,21.317107,103.893549,622096289,True
Căn hộ chung cư Trung tâm Sơn La,Coverage row generated from market priors and Hugging Face schema.,Căn hộ chung cư,Sơn La,Trung tâm,,,,60.0,1.0,3.0,2.0,21.328124,103.914362,805830639,True
Căn hộ chung cư Trung tâm Sơn La,Coverage row generated from market priors and Hugging Face schema.,Căn hộ chung cư,Sơn La,Trung tâm,,,,80.0,5.0,1.0,4.0,21.326669,103.89315,1014944114,True
Căn hộ chung cư Trung tâm Sơn La,Coverage row generated from market priors and Hugging Face schema.,Căn hộ chung cư,Sơn La,Trung tâm,,,,120.0,2.0,1.0,2.0,21.315946,103.937094,1590142836,True
Căn hộ chung cư Trung tâm Sơn La,Coverage row generated from market priors and Hugging Face schema.,Căn hộ chung cư,Sơn La,Trung tâm,,,,180.0,3.0,1.0,2.0,21.312598,103.924507,2268505358,True
Nhà Trung tâm Sơn La,Coverage row generated from market priors and Hugging Face schema.,Nhà,Sơn La,Trung tâm,,,,45.0,4.0,5.0,3.0,21.318531,103.92372,1003080911,True
Nhà Trung tâm Sơn La,Coverage row generated from market priors and Hugging Face schema.,Nhà,Sơn La,Trung tâm,,,,60.0,1.0,4.0,4.0,21.306122,103.928709,1116876694,True
Nhà Trung tâm Sơn La,Coverage row generated from market priors and Hugging Face schema.,Nhà,Sơn La,Trung tâm,,,,80.0,4.0,5.0,4.0,21.31846,103.909112,1734619630,True
Nhà Trung tâm Sơn La,Coverage row generated from market priors and Hugging Face schema.,Nhà,Sơn La,Trung tâm,,,,120.0,1.0,3.0,3.0,21.326903,103.894555,2364570663,True
Nhà Trung tâm Sơn La,Coverage row generated from market priors and Hugging Face schema.,Nhà,Sơn La,Trung tâm,,,,180.0,4.0,3.0,1.0,21.34833,103.928686,3940760880,True
Shophouse Trung tâm Sơn La,Coverage row generated from market priors and Hugging Face schema.,Shophouse,Sơn La,Trung tâm,,,,45.0,1.0,5.0,4.0,21.30651,103.923554,1314293003,True
Shophouse Trung tâm Sơn La,Coverage row generated from market priors and Hugging Face schema.,Shophouse,Sơn La,Trung tâm,,,,60.0,2.0,3.0,2.0,21.312675,103.926055,1682718440,True
Shophouse Trung tâm Sơn La,Coverage row generated from market priors and Hugging Face schema.,Shophouse,Sơn La,Trung tâm,,,,80.0,4.0,4.0,2.0,21.32591,103.919433,2496442433,True
Shophouse Trung tâm Sơn La,Coverage row generated from market priors and Hugging Face schema.,Shophouse,Sơn La,Trung tâm,,,,120.0,2.0,1.0,1.0,21.330893,103.9025,3195330081,True
Shophouse Trung tâm Sơn La,Coverage row generated from market priors and Hugging Face schema.,Shophouse,Sơn La,Trung tâm,,,,180.0,1.0,5.0,4.0,21.335147,103.90571,5169252298,True
Đất Trung tâm Sơn La,Coverage row generated from market priors and Hugging Face schema.,Đất,Sơn La,Trung tâm,,,,45.0,0.0,0.0,0.0,21.350883,103.901573,779372547,True
Đất Trung tâm Sơn La,Coverage row generated from market priors and Hugging Face schema.,Đất,Sơn La,Trung tâm,,,,60.0,0.0,0.0,0.0,21.352449,103.904222,1076572372,True
Đất Trung tâm Sơn La,Coverage row generated from market priors and Hugging Face schema.,Đất,Sơn La,Trung tâm,,,,80.0,0.0,0.0,0.0,21.304487,103.926996,1408932479,True
Đất Trung tâm Sơn La,Coverage row generated from market priors and Hugging Face schema.,Đất,Sơn La,Trung tâm,,,,120.0,0.0,0.0,0.0,21.33962,103.902027,2156573921,True
Đất Trung tâm Sơn La,Coverage row generated from market priors and Hugging Face schema.,Đất,Sơn La,Trung tâm,,,,180.0,0.0,0.0,0.0,21.308398,103.913812,3144380534,True
Biệt thự/Nhà liền kề Trung tâm Tây Ninh,Coverage row generated from market priors and Hugging Face schema.,Biệt thự/Nhà liền kề,Tây Ninh,Trung tâm,,,,45.0,3.0,3.0,4.0,11.302836,106.100885,1767422059,True
Biệt thự/Nhà liền kề Trung tâm Tây Ninh,Coverage row generated from market priors and Hugging Face schema.,Biệt thự/Nhà liền kề,Tây Ninh,Trung tâm,,,,60.0,4.0,3.0,3.0,11.321466,106.123103,2425326942,True
Biệt thự/Nhà liền kề Trung tâm Tây Ninh,Coverage row generated from market priors and Hugging Face schema.,Biệt thự/Nhà liền kề,Tây Ninh,Trung tâm,,,,80.0,4.0,5.0,4.0,11.294575,106.115315,3565892238,True
Biệt thự/Nhà liền kề Trung tâm Tây Ninh,Coverage row generated from market priors and Hugging Face schema.,Biệt thự/Nhà liền kề,Tây Ninh,Trung tâm,,,,120.0,3.0,3.0,4.0,11.308547,106.080429,4833034522,True
Biệt thự/Nhà liền kề Trung tâm Tây Ninh,Coverage row generated from market priors and Hugging Face schema.,Biệt thự/Nhà liền kề,Tây Ninh,Trung tâm,,,,180.0,5.0,5.0,1.0,11.310874,106.117587,8333586183,True
Căn hộ chung cư Trung tâm Tây Ninh,Coverage row generated from market priors and Hugging Face schema.,Căn hộ chung cư,Tây Ninh,Trung tâm,,,,45.0,4.0,5.0,3.0,11.316153,106.117867,1057240420,True
Căn hộ chung cư Trung tâm Tây Ninh,Coverage row generated from market priors and Hugging Face schema.,Căn hộ chung cư,Tây Ninh,Trung tâm,,,,60.0,1.0,3.0,3.0,11.324555,106.097256,1304999480,True
Căn hộ chung cư Trung tâm Tây Ninh,Coverage row generated from market priors and Hugging Face schema.,Căn hộ chung cư,Tây Ninh,Trung tâm,,,,80.0,1.0,4.0,1.0,11.310581,106.104969,1807992501,True
Căn hộ chung cư Trung tâm Tây Ninh,Coverage row generated from market priors and Hugging Face schema.,Căn hộ chung cư,Tây Ninh,Trung tâm,,,,120.0,3.0,4.0,1.0,11.315556,106.087561,2627754513,True
Căn hộ chung cư Trung tâm Tây Ninh,Coverage row generated from market priors and Hugging Face schema.,Căn hộ chung cư,Tây Ninh,Trung tâm,,,,180.0,3.0,4.0,4.0,11.333615,106.09195,3909107462,True
Nhà Trung tâm Tây Ninh,Coverage row generated from market priors and Hugging Face schema.,Nhà,Tây Ninh,Trung tâm,,,,45.0,4.0,2.0,2.0,11.296017,106.089153,1407448726,True
Nhà Trung tâm Tây Ninh,Coverage row generated from market priors and Hugging Face schema.,Nhà,Tây Ninh,Trung tâm,,,,60.0,5.0,5.0,4.0,11.317299,106.075367,2238059753,True
Nhà Trung tâm Tây Ninh,Coverage row generated from market priors and Hugging Face schema.,Nhà,Tây Ninh,Trung tâm,,,,80.0,3.0,2.0,1.0,11.309619,106.109493,2391405964,True
Nhà Trung tâm Tây Ninh,Coverage row generated from market priors and Hugging Face schema.,Nhà,Tây Ninh,Trung tâm,,,,120.0,4.0,4.0,3.0,11.323616,106.098129,3838813952,True
Nhà Trung tâm Tây Ninh,Coverage row generated from market priors and Hugging Face schema.,Nhà,Tây Ninh,Trung tâm,,,,180.0,2.0,5.0,3.0,11.300552,106.094956,5621444907,True
Shophouse Trung tâm Tây Ninh,Coverage row generated from market priors and Hugging Face schema.,Shophouse,Tây Ninh,Trung tâm,,,,45.0,5.0,4.0,4.0,11.330337,106.094942,2455066979,True
Shophouse Trung tâm Tây Ninh,Coverage row generated from market priors and Hugging Face schema.,Shophouse,Tây Ninh,Trung tâm,,,,60.0,3.0,5.0,3.0,11.29351,106.080261,2855421919,True
Shophouse Trung tâm Tây Ninh,Coverage row generated from market priors and Hugging Face schema.,Shophouse,Tây Ninh,Trung tâm,,,,80.0,2.0,1.0,1.0,11.318038,106.073775,3309313648,True
Shophouse Trung tâm Tây Ninh,Coverage row generated from market priors and Hugging Face schema.,Shophouse,Tây Ninh,Trung tâm,,,,120.0,3.0,4.0,3.0,11.318185,106.101676,5600397173,True
Shophouse Trung tâm Tây Ninh,Coverage row generated from market priors and Hugging Face schema.,Shophouse,Tây Ninh,Trung tâm,,,,180.0,4.0,4.0,1.0,11.325249,106.100317,8924202893,True
Đất Trung tâm Tây Ninh,Coverage row generated from market priors and Hugging Face schema.,Đất,Tây Ninh,Trung tâm,,,,45.0,0.0,0.0,0.0,11.293246,106.121933,1189415868,True
Đất Trung tâm Tây Ninh,Coverage row generated from market priors and Hugging Face schema.,Đất,Tây Ninh,Trung tâm,,,,60.0,0.0,0.0,0.0,11.333286,106.09997,1594563681,True
Đất Trung tâm Tây Ninh,Coverage row generated from market priors and Hugging Face schema.,Đất,Tây Ninh,Trung tâm,,,,80.0,0.0,0.0,0.0,11.305276,106.080032,2090242518,True
Đất Trung tâm Tây Ninh,Coverage row generated from market priors and Hugging Face schema.,Đất,Tây Ninh,Trung tâm,,,,120.0,0.0,0.0,0.0,11.322759,106.08805,3316383846,True
Đất Trung tâm Tây Ninh,Coverage row generated from market priors and Hugging Face schema.,Đất,Tây Ninh,Trung tâm,,,,180.0,0.0,0.0,0.0,11.293801,106.122777,4555668995,True
Biệt thự/Nhà liền kề Trung tâm Thái Bình,Coverage row generated from market priors and Hugging Face schema.,Biệt thự/Nhà liền kề,Thái Bình,Trung tâm,,,,45.0,2.0,4.0,2.0,20.459405,106.314765,1511564569,True
Biệt thự/Nhà liền kề Trung tâm Thái Bình,Coverage row generated from market priors and Hugging Face schema.,Biệt thự/Nhà liền kề,Thái Bình,Trung tâm,,,,60.0,2.0,3.0,3.0,20.461903,106.360428,2189266220,True
Biệt thự/Nhà liền kề Trung tâm Thái Bình,Coverage row generated from market priors and Hugging Face schema.,Biệt thự/Nhà liền kề,Thái Bình,Trung tâm,,,,80.0,4.0,2.0,2.0,20.458412,106.325332,2861067399,True
Biệt thự/Nhà liền kề Trung tâm Thái Bình,Coverage row generated from market priors and Hugging Face schema.,Biệt thự/Nhà liền kề,Thái Bình,Trung tâm,,,,120.0,4.0,4.0,2.0,20.449722,106.359484,4425820034,True
Biệt thự/Nhà liền kề Trung tâm Thái Bình,Coverage row generated from market priors and Hugging Face schema.,Biệt thự/Nhà liền kề,Thái Bình,Trung tâm,,,,180.0,3.0,4.0,4.0,20.455975,106.357164,6534574427,True
Căn hộ chung cư Trung tâm Thái Bình,Coverage row generated from market priors and Hugging Face schema.,Căn hộ chung cư,Thái Bình,Trung tâm,,,,45.0,1.0,3.0,3.0,20.431526,106.349383,888451401,True
Căn hộ chung cư Trung tâm Thái Bình,Coverage row generated from market priors and Hugging Face schema.,Căn hộ chung cư,Thái Bình,Trung tâm,,,,60.0,1.0,5.0,4.0,20.451515,106.330647,1163700546,True
Căn hộ chung cư Trung tâm Thái Bình,Coverage row generated from market priors and Hugging Face schema.,Căn hộ chung cư,Thái Bình,Trung tâm,,,,80.0,1.0,4.0,4.0,20.438593,106.32473,1601613606,True
